Computing reachable states... 
Iteration 0... 1 sym states passed, 2 waiting 0.00300001s
Iteration 1432... 1311 sym states passed, 74 waiting 0.00200001s
Iteration 1433... 1312 sym states passed, 73 waiting 0.00200001s
Iteration 1434... 1313 sym states passed, 72 waiting 0.00200001s
Iteration 1435... 1314 sym states passed, 73 waiting 0.00300001s
Iteration 1436... 1315 sym states passed, 74 waiting 0.00400001s
Iteration 1437... 1316 sym states passed, 73 waiting 0.00200001s
Iteration 1438... 1317 sym states passed, 72 waiting 0.00300001s
Iteration 1439... 1318 sym states passed, 71 waiting 0.00300001s
Iteration 1440... 1319 sym states passed, 72 waiting 0.00400001s
Iteration 1441... 1320 sym states passed, 73 waiting 0.00400001s
Iteration 1442... 1321 sym states passed, 72 waiting 0.00200001s
Iteration 1443... 1322 sym states passed, 72 waiting 0.00300001s
Iteration 1444... 1323 sym states passed, 71 waiting 0.00200001s
Iteration 1445... 1324 sym states passed, 71 waiting 0.00300001s
Iteration 1446... 1325 sym states passed, 70 waiting 0.00200001s
Iteration 1447... 1326 sym states passed, 69 waiting 0.00300001s
Iteration 1448... 1327 sym states passed, 68 waiting 0.00300001s
Iteration 1449... 1328 sym states passed, 69 waiting 0.00400001s
Iteration 1450... 1329 sym states passed, 70 waiting 0.00400001s
Iteration 1451... 1330 sym states passed, 69 waiting 0.00200001s
Iteration 1452... 1331 sym states passed, 68 waiting 0.00300001s
Iteration 1453... 1332 sym states passed, 67 waiting 0.00300001s
Iteration 1454... 1333 sym states passed, 68 waiting 0.00400001s
Iteration 1455... 1334 sym states passed, 69 waiting 0.00400001s
Iteration 1456... 1335 sym states passed, 68 waiting 0.00200001s
Iteration 1457... 1336 sym states passed, 68 waiting 0.00400001s
Iteration 1458... 1337 sym states passed, 67 waiting 0.00200001s
Iteration 1459... 1338 sym states passed, 67 waiting 0.00400001s
Iteration 1460... 1339 sym states passed, 66 waiting 0.00200001s
Iteration 1461... 1340 sym states passed, 65 waiting 0.00300001s
Iteration 1462... 1341 sym states passed, 64 waiting 0.00300001s
Iteration 1463... 1342 sym states passed, 65 waiting 0.00400001s
Iteration 1464... 1343 sym states passed, 66 waiting 0.00400001s
Iteration 1465... 1344 sym states passed, 65 waiting 0.00200001s
Iteration 1466... 1345 sym states passed, 64 waiting 0.00300001s
Iteration 1467... 1346 sym states passed, 63 waiting 0.00300001s
Iteration 1468... 1347 sym states passed, 64 waiting 0.00400001s
Iteration 1469... 1348 sym states passed, 65 waiting 0.00400001s
Iteration 1470... 1349 sym states passed, 64 waiting 0.00200001s
Iteration 1471... 1350 sym states passed, 64 waiting 0.00400001s
Iteration 1472... 1351 sym states passed, 63 waiting 0.00200001s
Iteration 1473... 1352 sym states passed, 63 waiting 0.00400001s
Iteration 1474... 1353 sym states passed, 62 waiting 0.00200001s
Iteration 1475... 1354 sym states passed, 61 waiting 0.00300001s
Iteration 1476... 1355 sym states passed, 60 waiting 0.00300001s
Iteration 1477... 1356 sym states passed, 61 waiting 0.00400001s
Iteration 1478... 1357 sym states passed, 62 waiting 0.00400001s
Iteration 1479... 1358 sym states passed, 61 waiting 0.00200001s
Iteration 1480... 1359 sym states passed, 60 waiting 0.00300001s
Iteration 1481... 1360 sym states passed, 59 waiting 0.00300001s
Iteration 1482... 1361 sym states passed, 60 waiting 0.00400001s
Iteration 1483... 1362 sym states passed, 61 waiting 0.00400001s
Iteration 1484... 1363 sym states passed, 60 waiting 0.00200001s
Iteration 1485... 1364 sym states passed, 60 waiting 0.00400001s
Iteration 1486... 1365 sym states passed, 59 waiting 0.00200001s
Iteration 1487... 1366 sym states passed, 59 waiting 0.00400001s
Iteration 1488... 1367 sym states passed, 58 waiting 0.00200001s
Iteration 1489... 1368 sym states passed, 57 waiting 0.00300001s
Iteration 1490... 1369 sym states passed, 56 waiting 0.00300001s
Iteration 1491... 1370 sym states passed, 57 waiting 0.00400001s
Iteration 1492... 1371 sym states passed, 58 waiting 0.00400001s
Iteration 1493... 1372 sym states passed, 57 waiting 0.00200001s
Iteration 1494... 1373 sym states passed, 56 waiting 0.00300001s
Iteration 1495... 1374 sym states passed, 55 waiting 0.00300001s
Iteration 1496... 1375 sym states passed, 56 waiting 0.00400001s
Iteration 1497... 1376 sym states passed, 57 waiting 0.00400001s
Iteration 1498... 1377 sym states passed, 56 waiting 0.00200001s
Iteration 1499... 1378 sym states passed, 56 waiting 0.00300001s
Iteration 1500... 1379 sym states passed, 56 waiting 0.00300001s
Iteration 1501... 1380 sym states passed, 58 waiting 0.00500001s
Iteration 1502... 1381 sym states passed, 57 waiting 0.00200001s
Iteration 1503... 1382 sym states passed, 57 waiting 0.00300001s
Iteration 1504... 1383 sym states passed, 57 waiting 0.00300001s
Iteration 1505... 1384 sym states passed, 59 waiting 0.00500001s
Iteration 1506... 1385 sym states passed, 58 waiting 0.00300001s
Iteration 1507... 1386 sym states passed, 58 waiting 0.00300001s
Iteration 1508... 1387 sym states passed, 58 waiting 0.00300001s
Iteration 1509... 1388 sym states passed, 60 waiting 0.00600001s
Iteration 1510... 1389 sym states passed, 59 waiting 0.00300001s
Iteration 1511... 1390 sym states passed, 59 waiting 0.00300001s
Iteration 1512... 1391 sym states passed, 59 waiting 0.00300001s
Iteration 1513... 1392 sym states passed, 61 waiting 0.00600001s
Iteration 1514... 1393 sym states passed, 60 waiting 0.00300001s
Iteration 1515... 1394 sym states passed, 59 waiting 0.00200001s
Iteration 1516... 1395 sym states passed, 58 waiting 0.00200001s
Iteration 1517... 1396 sym states passed, 58 waiting 0.00300001s
Iteration 1518... 1397 sym states passed, 58 waiting 0.00300001s
Iteration 1519... 1398 sym states passed, 60 waiting 0.00600001s
Iteration 1520... 1399 sym states passed, 59 waiting 0.00300001s
Iteration 1521... 1400 sym states passed, 59 waiting 0.00300001s
Iteration 1522... 1401 sym states passed, 59 waiting 0.00300001s
Iteration 1523... 1402 sym states passed, 61 waiting 0.00600001s
Iteration 1524... 1403 sym states passed, 60 waiting 0.00300001s
Iteration 1525... 1404 sym states passed, 59 waiting 0.00200001s
Iteration 1526... 1405 sym states passed, 58 waiting 0.00200001s
Iteration 1527... 1406 sym states passed, 58 waiting 0.00300001s
Iteration 1528... 1407 sym states passed, 58 waiting 0.00300001s
Iteration 1529... 1408 sym states passed, 60 waiting 0.00600001s
Iteration 1530... 1409 sym states passed, 59 waiting 0.00300001s
Iteration 1531... 1410 sym states passed, 59 waiting 0.00300001s
Iteration 1532... 1411 sym states passed, 59 waiting 0.00300001s
Iteration 1533... 1412 sym states passed, 61 waiting 0.00600001s
Iteration 1534... 1413 sym states passed, 60 waiting 0.00300001s
Iteration 1535... 1414 sym states passed, 59 waiting 0.00300001s
Iteration 1536... 1415 sym states passed, 58 waiting 0.00300001s
Iteration 1537... 1416 sym states passed, 58 waiting 0.00300001s
Iteration 1538... 1417 sym states passed, 58 waiting 0.00300001s
Iteration 1539... 1418 sym states passed, 60 waiting 0.00600001s
Iteration 1540... 1419 sym states passed, 59 waiting 0.00300001s
Iteration 1541... 1420 sym states passed, 59 waiting 0.00300001s
Iteration 1542... 1421 sym states passed, 59 waiting 0.00300001s
Iteration 1543... 1422 sym states passed, 61 waiting 0.00700001s
Iteration 1544... 1423 sym states passed, 60 waiting 0.00300001s
Iteration 1545... 1424 sym states passed, 59 waiting 0.00300001s
Iteration 1546... 1425 sym states passed, 58 waiting 0.00300001s
Iteration 1547... 1426 sym states passed, 58 waiting 0.00300001s
Iteration 1548... 1427 sym states passed, 58 waiting 0.00300001s
Iteration 1549... 1428 sym states passed, 60 waiting 0.00700001s
Iteration 1550... 1429 sym states passed, 59 waiting 0.00300001s
Iteration 1551... 1430 sym states passed, 59 waiting 0.00300001s
Iteration 1552... 1431 sym states passed, 59 waiting 0.00300001s
Iteration 1553... 1432 sym states passed, 61 waiting 0.00700001s
Iteration 1554... 1433 sym states passed, 60 waiting 0.00300001s
Iteration 1555... 1434 sym states passed, 60 waiting 0.00300001s
Iteration 1556... 1435 sym states passed, 60 waiting 0.00300001s
Iteration 1557... 1436 sym states passed, 61 waiting 0.00600001s
Iteration 1558... 1437 sym states passed, 62 waiting 0.00600001s
Iteration 1559... 1438 sym states passed, 61 waiting 0.00400001s
Iteration 1560... 1439 sym states passed, 61 waiting 0.00300001s
Iteration 1561... 1440 sym states passed, 61 waiting 0.00300001s
Iteration 1562... 1441 sym states passed, 62 waiting 0.00600001s
Iteration 1563... 1442 sym states passed, 63 waiting 0.00600001s
Iteration 1564... 1443 sym states passed, 62 waiting 0.00400001s
Iteration 1565... 1444 sym states passed, 62 waiting 0.00400001s
Iteration 1566... 1445 sym states passed, 62 waiting 0.00400001s
Iteration 1567... 1446 sym states passed, 63 waiting 0.00700001s
Iteration 1568... 1447 sym states passed, 64 waiting 0.00600001s
Iteration 1569... 1448 sym states passed, 63 waiting 0.00400001s
Iteration 1570... 1449 sym states passed, 63 waiting 0.00400001s
Iteration 1571... 1450 sym states passed, 63 waiting 0.00400001s
Iteration 1572... 1451 sym states passed, 64 waiting 0.00700001s
Iteration 1573... 1452 sym states passed, 65 waiting 0.00700001s
Iteration 1574... 1453 sym states passed, 64 waiting 0.00400001s
Iteration 1575... 1454 sym states passed, 64 waiting 0.00400001s
Iteration 1576... 1455 sym states passed, 64 waiting 0.00400001s
Iteration 1577... 1456 sym states passed, 65 waiting 0.00700001s
Iteration 1578... 1457 sym states passed, 66 waiting 0.00700001s
Iteration 1579... 1458 sym states passed, 65 waiting 0.00400001s
Iteration 1580... 1459 sym states passed, 65 waiting 0.00400001s
Iteration 1581... 1460 sym states passed, 65 waiting 0.00400001s
Iteration 1582... 1461 sym states passed, 66 waiting 0.00700001s
Iteration 1583... 1462 sym states passed, 67 waiting 0.00700001s
Iteration 1584... 1463 sym states passed, 66 waiting 0.00400001s
Iteration 1585... 1464 sym states passed, 66 waiting 0.00400001s
Iteration 1586... 1465 sym states passed, 66 waiting 0.00400001s
Iteration 1587... 1466 sym states passed, 67 waiting 0.00800001s
Iteration 1588... 1467 sym states passed, 68 waiting 0.00700001s
Iteration 1589... 1468 sym states passed, 67 waiting 0.00400001s
Iteration 1590... 1469 sym states passed, 67 waiting 0.00400001s
Iteration 1591... 1470 sym states passed, 67 waiting 0.00400001s
Iteration 1592... 1471 sym states passed, 68 waiting 0.00800001s
Iteration 1593... 1472 sym states passed, 69 waiting 0.00800001s
Iteration 1594... 1473 sym states passed, 68 waiting 0.00500001s
Iteration 1595... 1474 sym states passed, 68 waiting 0.00400001s
Iteration 1596... 1475 sym states passed, 68 waiting 0.00400001s
Iteration 1597... 1476 sym states passed, 69 waiting 0.00800001s
Iteration 1598... 1477 sym states passed, 70 waiting 0.00800001s
Iteration 1599... 1478 sym states passed, 69 waiting 0.00400001s
Iteration 1600... 1479 sym states passed, 69 waiting 0.00400001s
Iteration 1601... 1480 sym states passed, 69 waiting 0.00400001s
Iteration 1602... 1481 sym states passed, 70 waiting 0.00800001s
Iteration 1603... 1482 sym states passed, 71 waiting 0.00800001s
Iteration 1604... 1483 sym states passed, 70 waiting 0.00500001s
Iteration 1605... 1484 sym states passed, 70 waiting 0.00400001s
Iteration 1606... 1485 sym states passed, 70 waiting 0.00400001s
Iteration 1607... 1486 sym states passed, 71 waiting 0.00900001s
Iteration 1608... 1487 sym states passed, 72 waiting 0.00800001s
Iteration 1609... 1488 sym states passed, 71 waiting 0.00500001s
Iteration 1610... 1489 sym states passed, 71 waiting 0.00400001s
Iteration 1611... 1490 sym states passed, 71 waiting 0.00400001s
Iteration 1612... 1491 sym states passed, 72 waiting 0.00800001s
Iteration 1613... 1492 sym states passed, 73 waiting 0.00900001s
Iteration 1614... 1493 sym states passed, 72 waiting 0.00500001s
Iteration 1615... 1494 sym states passed, 71 waiting 0.00300001s
Iteration 1616... 1495 sym states passed, 70 waiting 0.00300001s
Iteration 1617... 1496 sym states passed, 70 waiting 0.00300001s
Iteration 1618... 1497 sym states passed, 71 waiting 0.00700001s
Iteration 1619... 1498 sym states passed, 71 waiting 0.00300001s
Iteration 1620... 1499 sym states passed, 72 waiting 0.00700001s
Iteration 1621... 1500 sym states passed, 71 waiting 0.00300001s
Iteration 1622... 1501 sym states passed, 70 waiting 0.00300001s
Iteration 1623... 1502 sym states passed, 70 waiting 0.00300001s
Iteration 1624... 1503 sym states passed, 71 waiting 0.00700001s
Iteration 1625... 1504 sym states passed, 71 waiting 0.00300001s
Iteration 1626... 1505 sym states passed, 72 waiting 0.00700001s
Iteration 1627... 1506 sym states passed, 71 waiting 0.00300001s
Iteration 1628... 1507 sym states passed, 70 waiting 0.00300001s
Iteration 1629... 1508 sym states passed, 70 waiting 0.00300001s
Iteration 1630... 1509 sym states passed, 71 waiting 0.00800001s
Iteration 1631... 1510 sym states passed, 71 waiting 0.00300001s
Iteration 1632... 1511 sym states passed, 72 waiting 0.00800001s
Iteration 1633... 1512 sym states passed, 71 waiting 0.00300001s
Iteration 1634... 1513 sym states passed, 70 waiting 0.00300001s
Iteration 1635... 1514 sym states passed, 70 waiting 0.00400001s
Iteration 1636... 1515 sym states passed, 71 waiting 0.00800001s
Iteration 1637... 1516 sym states passed, 71 waiting 0.00400001s
Iteration 1638... 1517 sym states passed, 72 waiting 0.00800001s
Iteration 1639... 1518 sym states passed, 71 waiting 0.00300001s
Iteration 1640... 1519 sym states passed, 70 waiting 0.00300001s
Iteration 1641... 1520 sym states passed, 70 waiting 0.00400001s
Iteration 1642... 1521 sym states passed, 71 waiting 0.00800001s
Iteration 1643... 1522 sym states passed, 71 waiting 0.00400001s
Iteration 1644... 1523 sym states passed, 72 waiting 0.00800001s
Iteration 1645... 1524 sym states passed, 71 waiting 0.00300001s
Iteration 1646... 1525 sym states passed, 70 waiting 0.00300001s
Iteration 1647... 1526 sym states passed, 70 waiting 0.00500001s
Iteration 1648... 1527 sym states passed, 71 waiting 0.00900001s
Iteration 1649... 1528 sym states passed, 71 waiting 0.00400001s
Iteration 1650... 1529 sym states passed, 72 waiting 0.00800001s
Iteration 1651... 1530 sym states passed, 71 waiting 0.00300001s
Iteration 1652... 1531 sym states passed, 70 waiting 0.00300001s
Iteration 1653... 1532 sym states passed, 70 waiting 0.00400001s
Iteration 1654... 1533 sym states passed, 71 waiting 0.00900001s
Iteration 1655... 1534 sym states passed, 71 waiting 0.00400001s
Iteration 1656... 1535 sym states passed, 72 waiting 0.00900001s
Iteration 1657... 1536 sym states passed, 71 waiting 0.00300001s
Iteration 1658... 1537 sym states passed, 70 waiting 0.00300001s
Iteration 1659... 1538 sym states passed, 70 waiting 0.00500001s
Iteration 1660... 1539 sym states passed, 71 waiting 0.00900001s
Iteration 1661... 1540 sym states passed, 71 waiting 0.00500001s
Iteration 1662... 1541 sym states passed, 72 waiting 0.00900001s
Iteration 1663... 1542 sym states passed, 71 waiting 0.00300001s
Iteration 1664... 1543 sym states passed, 70 waiting 0.00300001s
Iteration 1665... 1544 sym states passed, 70 waiting 0.00500001s
Iteration 1666... 1545 sym states passed, 71 waiting 0.00900001s
Iteration 1667... 1546 sym states passed, 71 waiting 0.00500001s
Iteration 1668... 1547 sym states passed, 72 waiting 0.00900001s
Iteration 1669... 1548 sym states passed, 71 waiting 0.00300001s
Iteration 1670... 1549 sym states passed, 70 waiting 0.00300001s
Iteration 1671... 1550 sym states passed, 70 waiting 0.00600001s
Iteration 1672... 1551 sym states passed, 71 waiting 0.0100001s
Iteration 1673... 1552 sym states passed, 71 waiting 0.00600001s
Iteration 1674... 1553 sym states passed, 72 waiting 0.0100001s
Iteration 1675... 1554 sym states passed, 71 waiting 0.00300001s
Iteration 1676... 1555 sym states passed, 70 waiting 0.00300001s
Iteration 1677... 1556 sym states passed, 70 waiting 0.00500001s
Iteration 1678... 1557 sym states passed, 71 waiting 0.0100001s
Iteration 1679... 1558 sym states passed, 71 waiting 0.00500001s
Iteration 1680... 1559 sym states passed, 72 waiting 0.0100001s
Iteration 1681... 1560 sym states passed, 71 waiting 0.00300001s
Iteration 1682... 1561 sym states passed, 70 waiting 0.00300001s
Iteration 1683... 1562 sym states passed, 70 waiting 0.00600001s
Iteration 1684... 1563 sym states passed, 71 waiting 0.0100001s
Iteration 1685... 1564 sym states passed, 71 waiting 0.00600001s
Iteration 1686... 1565 sym states passed, 72 waiting 0.0100001s
Iteration 1687... 1566 sym states passed, 73 waiting 0.00400001s
